RowNames	Chr	GenomeStart	GenomeEnd	GenomeMid	FeatureStart	FeatureEnd	Strand	Description	EnsemblGeneID
937	4	127490353	128069724	127780039	127490353	128069724	1	CUB and Sushi multiple domains 2 [Source:MarkerSymbol;Acc:MGI:2386401]	ENSMUSG00000028804
938	4	127762532	127763077	127762804	127763077	127762532	-1	high-mobility group box 4 [Source:MarkerSymbol;Acc:MGI:1916567]	ENSMUSG00000048686
939	4	127975257	128112318	128043787	128112318	127975257	-1	zinc finger and SCAN domains 20 [Source:MarkerSymbol;Acc:MGI:2679268]	ENSMUSG00000061894
940	4	128118039	128120759	128119399	128120759	128118039	-1	toll-like receptor 12 [Source:MarkerSymbol;Acc:MGI:3045221]	ENSMUSG00000062545
941	4	128207300	128255178	128231239	128207300	128255178	1	polyhomeotic-like 2 (Drosophila) [Source:MarkerSymbol;Acc:MGI:1860454]	ENSMUSG00000028796
942	4	128261562	128271602	128266582	128261562	128271602	1	alpha 1,3-galactosyltransferase 2 (isoglobotriaosylceramide synthase) [Source:MarkerSymbol;Acc:MGI:2685279]	ENSMUSG00000028794
943	4	128275399	128292643	128284021	128292643	128275399	-1	cDNA sequence BC039093 (BC039093), mRNA [Source:RefSeq_dna;Acc:NM_001081098]	ENSMUSG00000028799
944	4	128386444	128413634	128400039	128386444	128413634	1	tripartite motif-containing 62 [Source:MarkerSymbol;Acc:MGI:1914775]	ENSMUSG00000041000
945	4	128432537	128464743	128448640	128464743	128432537	-1	arginine decarboxylase [Source:MarkerSymbol;Acc:MGI:2442093]	ENSMUSG00000028789
946	4	128495528	128513833	128504680	128495528	128513833	1	adenylate kinase 2 [Source:MarkerSymbol;Acc:MGI:87978]	ENSMUSG00000028792
947	4	128560713	128588187	128574450	128560713	128588187	1	IBR domain containing 3 [Source:MarkerSymbol;Acc:MGI:1922484]	ENSMUSG00000028793
948	4	128607905	128613927	128610916	128607905	128613927	1	transmembrane protein 54 [Source:MarkerSymbol;Acc:MGI:1913510]	ENSMUSG00000028786
949	4	128613880	128623607	128618744	128623607	128613880	-1	hippocalcin [Source:MarkerSymbol;Acc:MGI:1336200]	ENSMUSG00000028785
950	4	128639303	128646897	128643100	128639303	128646897	1	fibronectin type III domain containing 5 [Source:MarkerSymbol;Acc:MGI:1917614]	ENSMUSG00000001334
951	4	128651676	128684834	128668255	128684834	128651676	-1	S100P binding protein [Source:MarkerSymbol;Acc:MGI:1921898]	ENSMUSG00000040928
952	4	128692255	128721911	128707083	128692255	128721911	1	tyrosyl-tRNA synthetase [Source:MarkerSymbol;Acc:MGI:2147627]	ENSMUSG00000028811
953	4	128721882	128750650	128736266	128750650	128721882	-1	expressed sequence C77080 [Source:MarkerSymbol;Acc:MGI:2140651]	ENSMUSG00000050390
954	4	128789921	128810863	128800392	128789921	128810863	1	syncoilin [Source:MarkerSymbol;Acc:MGI:1916078]	ENSMUSG00000001333
955	4	128809404	128837674	128823539	128837674	128809404	-1	retinoblastoma binding protein 4 [Source:MarkerSymbol;Acc:MGI:1194912]	ENSMUSG00000057236
956	4	128838306	128849389	128843848	128838306	128849389	1	zinc finger and BTB domain containing 8 opposite strand [Source:MarkerSymbol;Acc:MGI:1914356]	ENSMUSG00000057572
957	4	128855936	128880332	128868134	128880332	128855936	-1	RIKEN cDNA 2410081M15 gene [Source:MarkerSymbol;Acc:MGI:1920930]	ENSMUSG00000028807
958	4	128928574	128943095	128935834	128943095	128928574	-1	zinc finger and BTB domain containing 8 [Source:MarkerSymbol;Acc:MGI:2387181]	ENSMUSG00000048485
1583	4	128960655	128960799	128960727	128960655	128960799	1	U1 spliceosomal RNA [Source: RFAM 8.0] [Source: RFAM 8.0]	ENSMUSG00000064613
959	4	128963988	128990745	128977366	128963988	128990745	1	BSD domain containing 1 [Source:MarkerSymbol;Acc:MGI:1913466]	ENSMUSG00000040859
960	4	128991312	128993074	128992193	128993074	128991312	-1	testis-specific serine kinase 3 [Source:MarkerSymbol;Acc:MGI:1929914]	ENSMUSG00000000411
961	4	129015935	129018275	129017105	129015935	129018275	1	MARCKS-like 1 [Source:MarkerSymbol;Acc:MGI:97143]	ENSMUSG00000047945
962	4	129018408	129045017	129031712	129045017	129018408	-1	histone deacetylase 1 [Source:MarkerSymbol;Acc:MGI:108086]	ENSMUSG00000028800
963	4	129050653	129075945	129063299	129075945	129050653	-1	lymphocyte protein tyrosine kinase [Source:MarkerSymbol;Acc:MGI:96756]	ENSMUSG00000000409
964	4	129079168	129080851	129080010	129080851	129079168	-1	cDNA sequence BC030183 [Source:MarkerSymbol;Acc:MGI:2668032]	ENSMUSG00000050493
965	4	129094264	129102952	129098608	129102952	129094264	-1	eukaryotic translation initiation factor 3, subunit 2 (beta) [Source:MarkerSymbol;Acc:MGI:1860763]	ENSMUSG00000028798
966	4	129102984	129110832	129106908	129102984	129110832	1	RIKEN cDNA 2510006D16 gene [Source:MarkerSymbol;Acc:MGI:1924049]	ENSMUSG00000028797
967	4	129117569	129121374	129119471	129121374	129117569	-1	IQ motif containing C [Source:MarkerSymbol;Acc:MGI:2446212]	ENSMUSG00000040795
968	4	129121578	129126212	129123895	129126212	129121578	-1	coiled coil domain containing 28B [Source:MarkerSymbol;Acc:MGI:1913514]	ENSMUSG00000028795
969	4	129128387	129142944	129135665	129142944	129128387	-1	taxilin alpha [Source:MarkerSymbol;Acc:MGI:105968]	ENSMUSG00000053841
970	4	129146284	129175071	129160678	129175071	129146284	-1	karyopherin (importin) alpha 6 [Source:MarkerSymbol;Acc:MGI:1100836]	ENSMUSG00000003731
971	4	129178659	129199142	129188901	129199142	129178659	-1	transmembrane protein 39b [Source:MarkerSymbol;Acc:MGI:2682939]	ENSMUSG00000053730
972	4	129206041	129244601	129225321	129244601	129206041	-1	KH domain containing, RNA binding, signal transduction associated 1 [Source:MarkerSymbol;Acc:MGI:893579]	ENSMUSG00000028790
1641	4	129233320	129233422	129233371	129233320	129233422	1	Y RNA [Source: RFAM 8.0] [Source: RFAM 8.0]	ENSMUSG00000064996
1499	4	129263947	129264220	129264083	129264220	129263947	-1		ENSMUSG00000073754
973	4	129322782	129352279	129337530	129322782	129352279	1	protein tyrosine phosphatase 4a2 [Source:MarkerSymbol;Acc:MGI:1277117]	ENSMUSG00000028788
1500	4	129357739	129358103	129357921	129357739	129358103	1		ENSMUSG00000073753
1518	4	129397877	129398039	129397958	129397877	129398039	1	U1 spliceosomal RNA [Source: RFAM 8.0] [Source: RFAM 8.0]	ENSMUSG00000065768
974	4	129401253	129402756	129402005	129401253	129402756	1	splicing factor, arginine/serine-rich 5 (SRp40, HRS) [Source:MarkerSymbol;Acc:MGI:98287]	ENSMUSG00000070729
975	4	129404785	129458848	129431817	129404785	129458848	1	Novel protein similar to SPOC domain containing 1 SPOCD1 (Homo sapiens) (Fragment). [Source:Uniprot/SPTREMBL;Acc:A2A8N7]	ENSMUSG00000028784
976	4	129494372	129524652	129509512	129494372	129524652	1	brain-specific angiogenesis inhibitor 2 [Source:MarkerSymbol;Acc:MGI:2451244]	ENSMUSG00000028782
977	4	129550192	129601586	129575889	129550192	129601586	1	procollagen, type XVI, alpha 1 [Source:MarkerSymbol;Acc:MGI:1095396]	ENSMUSG00000040690
978	4	129609860	129630441	129620150	129609860	129630441	1	penta-EF hand domain containing 1 [Source:MarkerSymbol;Acc:MGI:1915148]	ENSMUSG00000028779
979	4	129633145	129639932	129636539	129639932	129633145	-1	hypocretin (orexin) receptor 1 [Source:MarkerSymbol;Acc:MGI:2385650]	ENSMUSG00000028778
980	4	129666758	129677426	129672092	129677426	129666758	-1	tubulointerstitial nephritis antigen-like [Source:MarkerSymbol;Acc:MGI:2137617]	ENSMUSG00000028776
981	4	129712668	129724057	129718362	129724057	129712668	-1	gene model 853, (NCBI) [Source:MarkerSymbol;Acc:MGI:2685699]	ENSMUSG00000023120
982	4	129755801	129777871	129766836	129777871	129755801	-1	serine incorporator 2 [Source:MarkerSymbol;Acc:MGI:1919132]	ENSMUSG00000023232
983	4	129810466	129810978	129810722	129810978	129810466	-1	predicted gene, ENSMUSG00000073752 [Source:MarkerSymbol;Acc:MGI:3642427]	ENSMUSG00000073752
984	4	129811044	129817762	129814403	129811044	129817762	1	fatty acid binding protein 3, muscle and heart [Source:MarkerSymbol;Acc:MGI:95476]	ENSMUSG00000028773
985	4	129818951	129840889	129829920	129840889	129818951	-1	zinc finger, CCHC domain containing 17 [Source:MarkerSymbol;Acc:MGI:1919955]	ENSMUSG00000028772
986	4	129935455	130053638	129994547	129935455	130053638	1	pumilio 1 (Drosophila) [Source:MarkerSymbol;Acc:MGI:1931749]	ENSMUSG00000028580
1521	4	130021713	130021781	130021747	130021713	130021781	1	Small nucleolar RNA Z50 [Source: RFAM 8.0] [Source: RFAM 8.0]	ENSMUSG00000065196
1571	4	130038404	130038491	130038448	130038404	130038491	1	Small nucleolar RNA SNORD103 [Source: RFAM 8.0] [Source: RFAM 8.0]	ENSMUSG00000064484
1624	4	130047814	130047901	130047858	130047814	130047901	1	Small nucleolar RNA SNORD103 [Source: RFAM 8.0] [Source: RFAM 8.0]	ENSMUSG00000065790
987	4	130064613	130098394	130081503	130064613	130098394	1	syndecan 3 [Source:MarkerSymbol;Acc:MGI:1349163]	ENSMUSG00000025743
1584	4	130129827	130129956	130129891	130129956	130129827	-1	Small nucleolar RNA SNORA17 [Source: RFAM 8.0] [Source: RFAM 8.0]	ENSMUSG00000077381
988	4	130185201	130208217	130196709	130185201	130208217	1	lysosomal-associated protein transmembrane 5 [Source:MarkerSymbol;Acc:MGI:108046]	ENSMUSG00000028581
989	4	130216461	130227551	130222006	130216461	130227551	1	matrilin 1, cartilage matrix protein 1 [Source:MarkerSymbol;Acc:MGI:106591]	ENSMUSG00000040533
990	4	130674324	130782430	130728377	130782430	130674324	-1		ENSMUSG00000073751
991	4	131040533	131110364	131075449	131110364	131040533	-1	protein tyrosine phosphatase, receptor type, U [Source:MarkerSymbol;Acc:MGI:1321151]	ENSMUSG00000028909
992	4	131115547	131139843	131127695	131115547	131139843	1	mitochondrial trans-2-enoyl-CoA reductase [Source:MarkerSymbol;Acc:MGI:1349441]	ENSMUSG00000028910
993	4	131145732	131173782	131159757	131145732	131173782	1	splicing factor, arginine/serine-rich 4 (SRp75) [Source:MarkerSymbol;Acc:MGI:1890577]	ENSMUSG00000028911
994	4	131193847	131194701	131194274	131193847	131194701	1		ENSMUSG00000070720
995	4	131195505	131347350	131271427	131347350	131195505	-1	erythrocyte protein band 4.1 [Source:MarkerSymbol;Acc:MGI:95401]	ENSMUSG00000028906
996	4	131346773	131349068	131347921	131346773	131349068	1	erythrocyte protein band 4.1 [Source:MarkerSymbol;Acc:MGI:95401]	ENSMUSG00000070717
997	4	131382802	131416562	131399682	131416562	131382802	-1	opioid receptor, delta 1 [Source:MarkerSymbol;Acc:MGI:97438]	ENSMUSG00000050511
998	4	131456988	131484379	131470684	131484379	131456988	-1	YTH domain family 2 [Source:MarkerSymbol;Acc:MGI:2444233]	ENSMUSG00000040025
999	4	131497095	131523928	131510511	131523928	131497095	-1	glucocorticoid modulatory element binding protein 1 [Source:MarkerSymbol;Acc:MGI:2135604]	ENSMUSG00000028901
1574	4	131542156	131542289	131542222	131542289	131542156	-1	U11 spliceosomal RNA [Source: RFAM 8.0] [Source: RFAM 8.0]	ENSMUSG00000077323
1000	4	131546489	131565403	131555946	131546489	131565403	1	TAF12 RNA polymerase II, TATA box binding protein (TBP)-associated factor [Source:MarkerSymbol;Acc:MGI:1913714]	ENSMUSG00000028899
1001	4	131574338	131575413	131574876	131575413	131574338	-1	RIKEN cDNA 9530096D07 gene [Source:MarkerSymbol;Acc:MGI:2441753]	ENSMUSG00000039999
1519	4	131581541	131581676	131581609	131581541	131581676	1	U98 small nucleolar RNA [Source: RFAM 8.0] [Source: RFAM 8.0]	ENSMUSG00000065097
1642	4	131582017	131582145	131582081	131582017	131582145	1	Small nucleolar RNA SNORA44 [Source: RFAM 8.0] [Source: RFAM 8.0]	ENSMUSG00000064604
1631	4	131582316	131582445	131582380	131582316	131582445	1	Small nucleolar RNA SNORA61 [Source: RFAM 8.0] [Source: RFAM 8.0]	ENSMUSG00000064949
1002	4	131583841	131601592	131592717	131601592	131583841	-1	tRNA selenocysteine associated protein 1 [Source:MarkerSymbol;Acc:MGI:1919037]	ENSMUSG00000028898
1003	4	131604002	131617826	131610914	131617826	131604002	-1	regulator of chromosome condensation 1 [Source:MarkerSymbol;Acc:MGI:1913989]	ENSMUSG00000028896
1668	4	131624398	131624602	131624500	131624602	131624398	-1	Small nucleolar RNA SNORA73 [Source: RFAM 8.0] [Source: RFAM 8.0]	ENSMUSG00000065353
1533	4	131624851	131625055	131624953	131625055	131624851	-1	Small nucleolar RNA SNORA73 [Source: RFAM 8.0] [Source: RFAM 8.0]	ENSMUSG00000064387
1004	4	131627999	131694565	131661282	131694565	131627999	-1	phosphatase and actin regulator 4 [Source:MarkerSymbol;Acc:MGI:2140327]	ENSMUSG00000066043
1586	4	131714106	131714203	131714154	131714106	131714203	1	U6 spliceosomal RNA [Source: RFAM 8.0] [Source: RFAM 8.0]	ENSMUSG00000064739
1005	4	131730807	131735997	131733402	131735997	131730807	-1	mediator of RNA polymerase II transcription, subunit 18 homolog (yeast) [Source:MarkerSymbol;Acc:MGI:1914469]	ENSMUSG00000066042
1006	4	131764872	131782532	131773702	131782532	131764872	-1	sestrin 2 [Source:MarkerSymbol;Acc:MGI:2651874]	ENSMUSG00000028893
1007	4	131802638	131805724	131804181	131805724	131802638	-1	ATPase inhibitory factor 1 [Source:MarkerSymbol;Acc:MGI:1196457]	ENSMUSG00000054428
1008	4	131807632	131825811	131816722	131807632	131825811	1	DnaJ (Hsp40) homolog, subfamily C, member 8 [Source:MarkerSymbol;Acc:MGI:1915848]	ENSMUSG00000054405
1570	4	131819180	131819279	131819230	131819279	131819180	-1	U6 spliceosomal RNA [Source: RFAM 8.0] [Source: RFAM 8.0]	ENSMUSG00000065623
1009	4	131836299	131852935	131844617	131836299	131852935	1	platelet-activating factor receptor [Source:MarkerSymbol;Acc:MGI:106066]	ENSMUSG00000056529
1010	4	131911122	131996841	131953982	131911122	131996841	1	eyes absent 3 homolog (Drosophila) [Source:MarkerSymbol;Acc:MGI:109339]	ENSMUSG00000028886
1011	4	131996980	132004622	132000801	132004622	131996980	-1	X Kell blood group precursor related family member 8 homolog [Source:MarkerSymbol;Acc:MGI:2685877]	ENSMUSG00000037752
1012	4	132005039	132029247	132017143	132029247	132005039	-1	sphingomyelin phosphodiesterase, acid-like 3B [Source:MarkerSymbol;Acc:MGI:1916022]	ENSMUSG00000028885
1013	4	132040411	132050828	132045619	132040411	132050828	1	replication protein A2 [Source:MarkerSymbol;Acc:MGI:1339939]	ENSMUSG00000028884
1014	4	132053926	132068434	132061180	132068434	132053926	-1	cDNA sequence BC013712 [Source:MarkerSymbol;Acc:MGI:2446213]	ENSMUSG00000037731
1015	4	132099005	132115196	132107101	132115196	132099005	-1	protein phosphatase 1, regulatory (inhibitor) subunit 8 [Source:MarkerSymbol;Acc:MGI:2140494]	ENSMUSG00000028882
1556	4	132110459	132110623	132110541	132110623	132110459	-1	Small Cajal body specific RNA 1 [Source: RFAM 8.0] [Source: RFAM 8.0]	ENSMUSG00000077284
1016	4	132125579	132156519	132141049	132156519	132125579	-1	syntaxin 12 [Source:MarkerSymbol;Acc:MGI:1931027]	ENSMUSG00000028879
1017	4	132156623	132157012	132156817	132156623	132157012	1	predicted gene, OTTMUSG00000010099 [Source:MarkerSymbol;Acc:MGI:3649305]	ENSMUSG00000073750
1018	4	132173298	132194514	132183906	132194514	132173298	-1	cDNA sequence BC008163 [Source:MarkerSymbol;Acc:MGI:2385211]	ENSMUSG00000028878
1501	4	132187362	132187461	132187412	132187461	132187362	-1		ENSMUSG00000073749
1019	4	132198824	132198946	132198885	132198824	132198946	1	predicted gene, ENSMUSG00000073237 [Source:MarkerSymbol;Acc:MGI:3642752]	ENSMUSG00000073748
1020	4	132246266	132273953	132260110	132246266	132273953	1	Gardner-Rasheed feline sarcoma viral (Fgr) oncogene homolog [Source:MarkerSymbol;Acc:MGI:95527]	ENSMUSG00000028874
1021	4	132283582	132349324	132316453	132283582	132349324	1	AT hook, DNA binding motif, containing 1 [Source:MarkerSymbol;Acc:MGI:2444218]	ENSMUSG00000037692
1022	4	132360196	132360991	132360594	132360196	132360991	1	predicted gene, ENSMUSG00000066041 [Source:MarkerSymbol;Acc:MGI:3642094]	ENSMUSG00000066041
1023	4	132402654	132471805	132437230	132402654	132471805	1	WAS protein family, member 2 [Source:MarkerSymbol;Acc:MGI:1098641]	ENSMUSG00000028868
1024	4	132481412	132484583	132482998	132484583	132481412	-1	G-protein coupled receptor 3 [Source:MarkerSymbol;Acc:MGI:101908]	ENSMUSG00000049649
1025	4	132484452	132496086	132490269	132484452	132496086	1	CD164 sialomucin-like 2 [Source:MarkerSymbol;Acc:MGI:1916905]	ENSMUSG00000028865
1026	4	132512894	132525004	132518949	132512894	132525004	1	mitogen-activated protein kinase kinase kinase 6 [Source:MarkerSymbol;Acc:MGI:1855691]	ENSMUSG00000028862
1027	4	132525175	132535163	132530169	132535163	132525175	-1	synaptotagmin-like 1 [Source:MarkerSymbol;Acc:MGI:1933365]	ENSMUSG00000028860
1028	4	132538123	132549863	132543993	132549863	132538123	-1		ENSMUSG00000028857
1029	4	132564542	132611181	132587862	132611181	132564542	-1	WD and tetratricopeptide repeats 1 [Source:MarkerSymbol;Acc:MGI:2685541]	ENSMUSG00000037622
1030	4	132642305	132695773	132669039	132642305	132695773	1	solute carrier family 9 (sodium/hydrogen exchanger), member 1 [Source:MarkerSymbol;Acc:MGI:102462]	ENSMUSG00000028854
1031	4	132752213	132760012	132756113	132752213	132760012	1	RIKEN cDNA 4732473B16 gene [Source:MarkerSymbol;Acc:MGI:2140500]	ENSMUSG00000046694
1032	4	132763180	132770582	132766881	132770582	132763180	-1	RIKEN cDNA 2300002D11 gene [Source:MarkerSymbol;Acc:MGI:1916789]	ENSMUSG00000056596
1033	4	132791111	132802868	132796989	132791111	132802868	1	RIKEN cDNA 1810019J16 gene (1810019J16Rik), transcript variant 2, mRNA [Source:RefSeq_dna;Acc:NM_133707]	ENSMUSG00000037600
1659	4	132792828	132792896	132792862	132792896	132792828	-1		ENSMUSG00000076362
1034	4	132799971	132800513	132800242	132800513	132799971	-1	predicted gene, ENSMUSG00000056524 [Source:MarkerSymbol;Acc:MGI:3642627]	ENSMUSG00000056524
1035	4	132804623	132818072	132811347	132818072	132804623	-1	nuclear distribution gene C homolog (Aspergillus) [Source:MarkerSymbol;Acc:MGI:106014]	ENSMUSG00000028851
1036	4	132825456	132828611	132827034	132825456	132828611	1	nuclear receptor subfamily 0, group B, member 2 [Source:MarkerSymbol;Acc:MGI:1346344]	ENSMUSG00000037583
1037	4	132846821	132856318	132851569	132846821	132856318	1	G patch domain containing 3 [Source:MarkerSymbol;Acc:MGI:2442492]	ENSMUSG00000028850
1038	4	132856456	132863813	132860134	132856456	132863813	1	ATP binding domain 1 family, member B [Source:MarkerSymbol;Acc:MGI:2140368]	ENSMUSG00000028848
1039	4	132873099	132873845	132873472	132873845	132873099	-1	stratifin [Source:MarkerSymbol;Acc:MGI:1891831]	ENSMUSG00000047281
1040	4	132880732	132905198	132892965	132905198	132880732	-1	zinc finger, DHHC domain containing 18 [Source:MarkerSymbol;Acc:MGI:3527792]	ENSMUSG00000037553
1041	4	132910295	132910759	132910527	132910759	132910295	-1		ENSMUSG00000059194
1042	4	132932463	132944696	132938579	132944696	132932463	-1	phosphatidylinositol glycan anchor biosynthesis, class V [Source:MarkerSymbol;Acc:MGI:2442480]	ENSMUSG00000043257
1043	4	132952036	133028845	132990440	133028845	132952036	-1	AT rich interactive domain 1A (Swi1 like) [Source:MarkerSymbol;Acc:MGI:1935147]	ENSMUSG00000007880
1044	4	133119370	133159860	133139615	133159860	133119370	-1	ribosomal protein S6 kinase polypeptide 1 [Source:MarkerSymbol;Acc:MGI:104558]	ENSMUSG00000003644
1045	4	133236814	133240726	133238770	133240726	133236814	-1	high mobility group nucleosomal binding domain 2 [Source:MarkerSymbol;Acc:MGI:96136]	ENSMUSG00000003038
1046	4	133241133	133272940	133257037	133272940	133241133	-1	dehydrodolichyl diphosphate synthase [Source:MarkerSymbol;Acc:MGI:1914672]	ENSMUSG00000012117
1047	4	133275406	133290892	133283149	133290892	133275406	-1	lin-28 homolog (C. elegans) [Source:MarkerSymbol;Acc:MGI:1890546]	ENSMUSG00000050966
1048	4	133275439	133276963	133276201	133275439	133276963	1	Testis protein TEX17. [Source:Uniprot/SPTREMBL;Acc:Q99MW2]	ENSMUSG00000070700
1049	4	133325952	133328058	133327005	133325952	133328058	1	Novel zinc finger protein. [Source:Uniprot/SPTREMBL;Acc:A3KG67]	ENSMUSG00000049410
1050	4	133351011	133364577	133357794	133351011	133364577	1	absent in melanoma 1-like [Source:MarkerSymbol;Acc:MGI:1334463]	ENSMUSG00000012123
1051	4	133365615	133367138	133366377	133367138	133365615	-1	CD52 antigen [Source:MarkerSymbol;Acc:MGI:1346088]	ENSMUSG00000000682
1052	4	133374675	133398854	133386765	133374675	133398854	1	UBX domain containing 5 [Source:MarkerSymbol;Acc:MGI:1914836]	ENSMUSG00000012126
1053	4	133399482	133400829	133400156	133400829	133399482	-1	SH3 domain binding glutamic acid-rich protein-like 3 [Source:MarkerSymbol;Acc:MGI:1920973]	ENSMUSG00000028843
1054	4	133401942	133459161	133430552	133459161	133401942	-1	coiled-coil domain containing 21 [Source:MarkerSymbol;Acc:MGI:1917262]	ENSMUSG00000037443
1055	4	133463166	133475068	133469117	133475068	133463166	-1	predicted gene, EG665186 [Source:MarkerSymbol;Acc:MGI:3702974]	ENSMUSG00000073747
1056	4	133484046	133499444	133491745	133499444	133484046	-1	channel, sperm associated 4 [Source:MarkerSymbol;Acc:MGI:3043288]	ENSMUSG00000048003
1057	4	133500119	133510384	133505251	133510384	133500119	-1		ENSMUSG00000028841
1058	4	133515382	133517604	133516493	133517604	133515382	-1	zinc finger protein 593 [Source:MarkerSymbol;Acc:MGI:1915290]	ENSMUSG00000028840
1059	4	133523188	133526178	133524683	133526178	133523188	-1	glycine/arginine rich protein 1 [Source:MarkerSymbol;Acc:MGI:1919940]	ENSMUSG00000050105
1060	4	133547078	133559908	133553493	133559908	133547078	-1	PDLIM1 interacting kinase 1 like [Source:MarkerSymbol;Acc:MGI:2385213]	ENSMUSG00000050890
1061	4	133587300	133599857	133593578	133587300	133599857	1	tripartite motif-containing 63 [Source:MarkerSymbol;Acc:MGI:2447992]	ENSMUSG00000028834
1062	4	133615785	133625260	133620523	133615785	133625260	1	solute carrier family 30 (zinc transporter), member 2 [Source:MarkerSymbol;Acc:MGI:106637]	ENSMUSG00000028836
1063	4	133628454	133644623	133636538	133644623	133628454	-1	exostoses (multiple)-like 1 [Source:MarkerSymbol;Acc:MGI:1888742]	ENSMUSG00000028838
1064	4	133669545	133699488	133684517	133669545	133699488	1	platelet-activating factor acetylhydrolase 2 [Source:MarkerSymbol;Acc:MGI:2140321]	ENSMUSG00000037366
1065	4	133740475	133745914	133743195	133740475	133745914	1	stathmin 1 [Source:MarkerSymbol;Acc:MGI:96739]	ENSMUSG00000028832
1066	4	133769054	133780886	133774970	133769054	133780886	1	progestin and adipoQ receptor family member VII [Source:MarkerSymbol;Acc:MGI:1919154]	ENSMUSG00000037348
1067	4	133797626	133807344	133802485	133807344	133797626	-1	RIKEN cDNA 2410166I05 gene [Source:MarkerSymbol;Acc:MGI:1924074]	ENSMUSG00000046671
1068	4	133809971	133823616	133816793	133823616	133809971	-1	selenoprotein N, 1 [Source:MarkerSymbol;Acc:MGI:2151208]	ENSMUSG00000050989
1069	4	133833766	133976366	133905066	133976366	133833766	-1	mannosidase, alpha, class 1C, member 1 [Source:MarkerSymbol;Acc:MGI:2446214]	ENSMUSG00000037306
1070	4	134016811	134040041	134028426	134040041	134016811	-1	low density lipoprotein receptor adaptor protein 1 [Source:MarkerSymbol;Acc:MGI:2140175]	ENSMUSG00000037295
1596	4	134058701	134058783	134058742	134058701	134058783	1		ENSMUSG00000076345
1071	4	134074835	134125206	134100021	134125206	134074835	-1	transmembrane protein 57 [Source:MarkerSymbol;Acc:MGI:1913396]	ENSMUSG00000028826
1072	4	134136660	134168248	134152454	134136660	134168248	1	Rh blood group, D antigen [Source:MarkerSymbol;Acc:MGI:1202882]	ENSMUSG00000028825
1073	4	134169925	134186992	134178459	134186992	134169925	-1	transmembrane protein 50A [Source:MarkerSymbol;Acc:MGI:1919067]	ENSMUSG00000028822
1074	4	134195699	134199447	134197573	134195699	134199447	1	18-day embryo whole body cDNA, RIKEN full-length enriched library, clone:1110018P04 product:similar to HT033 (NPD014) (CDNA FLJ14412 FIS, CLONE HEMBA1004669, WEAKLY SIMILAR TO SON PROTEIN) (DNA segment, Chr 4, Wayne State University 53, expressed) (2 days [Source:Uniprot/SPTREMBL;Acc:Q9D194]	ENSMUSG00000037266
1075	4	134203056	134209613	134206334	134203056	134209613	1	SYF2 homolog, RNA splicing factor (S. cerevisiae) [Source:MarkerSymbol;Acc:MGI:1915842]	ENSMUSG00000028821
1076	4	134392721	134450066	134421393	134392721	134450066	1	runt related transcription factor 3 [Source:MarkerSymbol;Acc:MGI:102672]	ENSMUSG00000070691
1077	4	134486045	134544836	134515441	134544836	134486045	-1	chloride intracellular channel 4 (mitochondrial) [Source:MarkerSymbol;Acc:MGI:1352754]	ENSMUSG00000037242
1078	4	134562464	134562751	134562608	134562751	134562464	-1		ENSMUSG00000072361
1079	4	134592567	134625221	134608894	134625221	134592567	-1	serine/arginine repetitive matrix 1 [Source:MarkerSymbol;Acc:MGI:1858303]	ENSMUSG00000028809
1080	4	134641971	134670297	134656134	134670297	134641971	-1	RIKEN cDNA A330049M08 gene [Source:MarkerSymbol;Acc:MGI:2444888]	ENSMUSG00000043924
1502	4	134675305	134675630	134675467	134675630	134675305	-1		ENSMUSG00000056838
1081	4	134684384	134705912	134695148	134705912	134684384	-1	regulator of calcineurin 3 [Source:MarkerSymbol;Acc:MGI:1858220]	ENSMUSG00000059713
1525	4	134688631	134688709	134688670	134688709	134688631	-1	mmu-mir-700 [Source:miRBase;Acc:MI0004684]	ENSMUSG00000076123
1082	4	134717496	134766699	134742098	134766699	134717496	-1	NIPA-like domain containing 3 [Source:MarkerSymbol;Acc:MGI:1921802]	ENSMUSG00000028803
1083	4	134768063	134809881	134788972	134768063	134809881	1	RIKEN cDNA 4930555I21 gene [Source:MarkerSymbol;Acc:MGI:1926056]	ENSMUSG00000028801
1084	4	134814735	134833445	134824090	134833445	134814735	-1	grainyhead-like 3 (Drosophila) [Source:MarkerSymbol;Acc:MGI:2655333]	ENSMUSG00000037188
1085	4	134898847	134902274	134900561	134898847	134902274	1	RIKEN cDNA 1700029M20 gene [Source:MarkerSymbol;Acc:MGI:1913597]	ENSMUSG00000028802
1086	4	134958600	134980257	134969428	134958600	134980257	1	interleukin 28 receptor alpha [Source:MarkerSymbol;Acc:MGI:2429859]	ENSMUSG00000062157
1087	4	135000248	135024216	135012232	135000248	135024216	1	interleukin 22 receptor, alpha 1 [Source:MarkerSymbol;Acc:MGI:2663588]	ENSMUSG00000037157
1088	4	135024362	135024814	135024588	135024362	135024814	1	predicted gene, ENSMUSG00000073746 [Source:MarkerSymbol;Acc:MGI:3642706]	ENSMUSG00000073746
1503	4	135028309	135028771	135028540	135028771	135028309	-1	similar to S-phase kinase-associated protein 1A (Cyclin A/CDK2-associated protein p19) (p19A) (p19skp1) (LOC669793), mRNA [Source:RefSeq_dna;Acc:XR_002670]	ENSMUSG00000043660
1089	4	135037677	135086646	135062161	135037677	135086646	1		ENSMUSG00000037139
